time_step,chosen_arm,reward,cumulative_rewards,current_alpha,current_beta,arm_pulls
87510,322,1,71513,0.00398406374501992,0.5,250
87511,344,1,71514,0.013157894736842105,0.5,75
87512,269,1,71515,0.0022026431718061676,0.5,453
87513,215,0,71515,0.0049504950495049506,0.5,201
87514,371,1,71516,0.006024096385542169,0.5,165
87515,538,1,71517,0.006896551724137931,0.5,144
87516,161,1,71518,0.002105263157894737,0.5,474
87517,208,1,71519,0.0045045045045045045,0.5,221
87518,616,1,71520,0.025,0.5,39
87519,592,1,71521,0.006666666666666667,0.5,149
87520,370,1,71522,0.008130081300813009,0.5,122
87521,13,1,71523,0.0035971223021582736,0.5,277
87522,371,0,71523,0.005988023952095809,0.5,166
87523,423,1,71524,0.004424778761061947,0.5,225
87524,198,1,71525,0.006211180124223602,0.5,160
87525,617,1,71526,0.012987012987012988,0.5,76
87526,704,1,71527,0.007575757575757576,0.5,131
87527,99,1,71528,0.00392156862745098,0.5,254
87528,9,1,71529,0.004608294930875576,0.5,216
87529,297,1,71530,0.008620689655172414,0.5,115
87530,429,1,71531,0.02,0.5,49
87531,236,1,71532,0.00684931506849315,0.5,145
87532,31,1,71533,0.008928571428571428,0.5,111
87533,321,1,71534,0.01098901098901099,0.5,90
87534,43,1,71535,0.0017953321364452424,0.5,556
87535,285,1,71536,0.014705882352941176,0.5,67
87536,287,1,71537,0.0030120481927710845,0.5,331
87537,268,1,71538,0.007194244604316547,0.5,138
87538,219,1,71539,0.006993006993006993,0.5,142
87539,323,0,71539,0.007575757575757576,0.5,131
87540,202,1,71540,0.0028328611898017,0.5,352
87541,131,1,71541,0.003355704697986577,0.5,297
87542,87,1,71542,0.004201680672268907,0.5,237
87543,245,1,71543,0.007874015748031496,0.5,126
87544,156,0,71543,0.0038461538461538464,0.5,259
87545,458,1,71544,0.01282051282051282,0.5,77
87546,19,1,71545,0.0035460992907801418,0.5,281
87547,25,1,71546,0.003875968992248062,0.5,257
87548,438,1,71547,0.007462686567164179,0.5,133
87549,117,1,71548,0.005555555555555556,0.5,179
87550,300,0,71548,0.003676470588235294,0.5,271
87551,162,1,71549,0.004672897196261682,0.5,213
87552,383,1,71550,0.006211180124223602,0.5,160
87553,678,1,71551,0.014925373134328358,0.5,66
87554,105,1,71552,0.002457002457002457,0.5,406
87555,453,1,71553,0.015873015873015872,0.5,62
87556,295,0,71553,0.004524886877828055,0.5,220
87557,20,1,71554,0.005714285714285714,0.5,174
87558,229,1,71555,0.005319148936170213,0.5,187
87559,158,1,71556,0.008849557522123894,0.5,112
87560,383,1,71557,0.006172839506172839,0.5,161
87561,263,0,71557,0.002207505518763797,0.5,452
87562,208,1,71558,0.004484304932735426,0.5,222
87563,672,1,71559,0.010101010101010102,0.5,98
87564,450,1,71560,0.008620689655172414,0.5,115
87565,210,1,71561,0.0053475935828877,0.5,186
87566,225,0,71561,0.004524886877828055,0.5,220
87567,28,1,71562,0.006666666666666667,0.5,149
87568,26,0,71562,0.009345794392523364,0.5,106
87569,446,1,71563,0.011764705882352941,0.5,84
87570,259,1,71564,0.0056179775280898875,0.5,177
87571,349,1,71565,0.016666666666666666,0.5,59
87572,607,1,71566,0.017543859649122806,0.5,56
87573,270,1,71567,0.014925373134328358,0.5,66
87574,146,1,71568,0.019230769230769232,0.5,51
87575,601,1,71569,0.01098901098901099,0.5,90
87576,105,1,71570,0.0024509803921568627,0.5,407
87577,490,1,71571,0.022727272727272728,0.5,43
87578,6,1,71572,0.0047169811320754715,0.5,211
87579,85,1,71573,0.004975124378109453,0.5,200
87580,276,1,71574,0.0037174721189591076,0.5,268
87581,100,1,71575,0.014925373134328358,0.5,66
87582,7,1,71576,0.0035842293906810036,0.5,278
87583,617,1,71577,0.01282051282051282,0.5,77
87584,114,1,71578,0.012048192771084338,0.5,82
87585,62,1,71579,0.0033222591362126247,0.5,300
87586,823,0,71579,0.037037037037037035,0.5,26
87587,103,1,71580,0.0036363636363636364,0.5,274
87588,826,1,71581,0.038461538461538464,0.5,25
87589,207,0,71581,0.006802721088435374,0.5,146
87590,22,0,71581,0.0035971223021582736,0.5,277
87591,234,1,71582,0.0035587188612099642,0.5,280
87592,272,1,71583,0.005494505494505495,0.5,181
87593,85,1,71584,0.0049504950495049506,0.5,201
87594,386,1,71585,0.010869565217391304,0.5,91
87595,295,1,71586,0.0045045045045045045,0.5,221
87596,468,1,71587,0.009009009009009009,0.5,110
87597,294,1,71588,0.005,0.5,199
87598,1,1,71589,0.008547008547008548,0.5,116
87599,521,1,71590,0.015873015873015872,0.5,62
87600,420,1,71591,0.0058823529411764705,0.5,169
87601,51,1,71592,0.006172839506172839,0.5,161
87602,418,1,71593,0.010416666666666666,0.5,95
87603,256,1,71594,0.007142857142857143,0.5,139
87604,231,1,71595,0.007246376811594203,0.5,137
87605,258,1,71596,0.005952380952380952,0.5,167
87606,583,1,71597,0.010416666666666666,0.5,95
87607,84,1,71598,0.008620689655172414,0.5,115
87608,231,1,71599,0.007194244604316547,0.5,138
87609,377,1,71600,0.0048543689320388345,0.5,205
87610,573,1,71601,0.022222222222222223,0.5,44
87611,692,1,71602,0.015873015873015872,0.5,62
87612,269,0,71602,0.002197802197802198,0.5,454
87613,103,1,71603,0.0036231884057971015,0.5,275
87614,10,1,71604,0.004,0.5,249
87615,65,1,71605,0.008403361344537815,0.5,118
87616,266,1,71606,0.008547008547008548,0.5,116
87617,2,0,71606,0.012987012987012988,0.5,76
87618,110,1,71607,0.010869565217391304,0.5,91
87619,190,1,71608,0.003246753246753247,0.5,307
87620,619,0,71608,0.006134969325153374,0.5,162
87621,227,1,71609,0.00684931506849315,0.5,145
87622,103,1,71610,0.0036101083032490976,0.5,276
87623,154,1,71611,0.002551020408163265,0.5,391
87624,411,1,71612,0.004901960784313725,0.5,203
87625,718,1,71613,0.011363636363636364,0.5,87
87626,263,0,71613,0.0022026431718061676,0.5,453
87627,84,0,71613,0.008547008547008548,0.5,116
87628,199,1,71614,0.009708737864077669,0.5,102
87629,97,1,71615,0.008064516129032258,0.5,123
87630,247,1,71616,0.005405405405405406,0.5,184
87631,617,1,71617,0.012658227848101266,0.5,78
87632,8,1,71618,0.011627906976744186,0.5,85
87633,251,1,71619,0.0035714285714285713,0.5,279
87634,733,1,71620,0.02,0.5,49
87635,460,1,71621,0.008620689655172414,0.5,115
87636,36,1,71622,0.027777777777777776,0.5,35
87637,125,1,71623,0.0047169811320754715,0.5,211
87638,51,0,71623,0.006134969325153374,0.5,162
87639,607,1,71624,0.017241379310344827,0.5,57
87640,411,1,71625,0.004878048780487805,0.5,204
87641,538,0,71625,0.00684931506849315,0.5,145
87642,70,0,71625,0.0031446540880503146,0.5,317
87643,13,1,71626,0.0035842293906810036,0.5,278
87644,3,1,71627,0.00510204081632653,0.5,195
87645,65,1,71628,0.008333333333333333,0.5,119
87646,322,1,71629,0.003968253968253968,0.5,251
87647,65,0,71629,0.008264462809917356,0.5,120
87648,51,1,71630,0.006097560975609756,0.5,163
87649,768,0,71630,0.02631578947368421,0.5,37
87650,246,0,71630,0.005235602094240838,0.5,190
87651,563,1,71631,0.00819672131147541,0.5,121
87652,86,1,71632,0.0036363636363636364,0.5,274
87653,782,1,71633,0.007462686567164179,0.5,133
87654,102,1,71634,0.0028011204481792717,0.5,356
87655,501,0,71634,0.011494252873563218,0.5,86
87656,446,1,71635,0.011627906976744186,0.5,85
87657,25,1,71636,0.003861003861003861,0.5,258
87658,644,0,71636,0.007194244604316547,0.5,138
87659,561,1,71637,0.0047169811320754715,0.5,211
87660,43,1,71638,0.0017921146953405018,0.5,557
87661,283,0,71638,0.0625,0.5,15
87662,385,1,71639,0.005,0.5,199
87663,679,1,71640,0.021739130434782608,0.5,45
87664,209,0,71640,0.006329113924050633,0.5,157
87665,695,1,71641,0.008695652173913044,0.5,114
87666,16,1,71642,0.015873015873015872,0.5,62
87667,594,1,71643,0.022727272727272728,0.5,43
87668,131,1,71644,0.0033444816053511705,0.5,298
87669,309,0,71644,0.023809523809523808,0.5,41
87670,274,1,71645,0.0024875621890547263,0.5,401
87671,137,1,71646,0.008403361344537815,0.5,118
87672,387,1,71647,0.027777777777777776,0.5,35
87673,209,1,71648,0.006289308176100629,0.5,158
87674,635,1,71649,0.00847457627118644,0.5,117
87675,565,1,71650,0.009523809523809525,0.5,104
87676,135,1,71651,0.011494252873563218,0.5,86
87677,484,1,71652,0.02564102564102564,0.5,38
87678,449,1,71653,0.009009009009009009,0.5,110
87679,477,1,71654,0.024390243902439025,0.5,40
87680,734,0,71654,0.043478260869565216,0.5,22
87681,377,1,71655,0.004830917874396135,0.5,206
87682,453,1,71656,0.015625,0.5,63
87683,695,1,71657,0.008620689655172414,0.5,115
87684,786,1,71658,0.012987012987012988,0.5,76
87685,313,1,71659,0.02127659574468085,0.5,46
87686,49,1,71660,0.002688172043010753,0.5,371
87687,418,1,71661,0.010309278350515464,0.5,96
87688,361,1,71662,0.01,0.5,99
87689,315,1,71663,0.008547008547008548,0.5,116
87690,15,1,71664,0.012195121951219513,0.5,81
87691,604,0,71664,0.021739130434782608,0.5,45
87692,379,1,71665,0.011764705882352941,0.5,84
87693,466,1,71666,0.008771929824561403,0.5,113
87694,603,1,71667,0.013888888888888888,0.5,71
87695,447,1,71668,0.011235955056179775,0.5,88
87696,299,1,71669,0.006060606060606061,0.5,164
87697,538,1,71670,0.006802721088435374,0.5,146
87698,688,1,71671,0.006097560975609756,0.5,163
87699,322,1,71672,0.003952569169960474,0.5,252
87700,538,1,71673,0.006756756756756757,0.5,147
87701,459,1,71674,0.014084507042253521,0.5,70
87702,396,1,71675,0.007246376811594203,0.5,137
87703,731,1,71676,0.038461538461538464,0.5,25
87704,145,1,71677,0.016129032258064516,0.5,61
87705,399,1,71678,0.013157894736842105,0.5,75
87706,791,1,71679,0.008620689655172414,0.5,115
87707,287,1,71680,0.003003003003003003,0.5,332
87708,144,1,71681,0.006944444444444444,0.5,143
87709,73,1,71682,0.00411522633744856,0.5,242
87710,261,1,71683,0.0022026431718061676,0.5,453
87711,385,1,71684,0.004975124378109453,0.5,200
87712,174,1,71685,0.004347826086956522,0.5,229
87713,551,1,71686,0.03225806451612903,0.5,30
87714,557,1,71687,0.006060606060606061,0.5,164
87715,399,1,71688,0.012987012987012988,0.5,76
87716,171,1,71689,0.003861003861003861,0.5,258
87717,377,1,71690,0.004807692307692308,0.5,207
87718,9,1,71691,0.0045871559633027525,0.5,217
87719,42,1,71692,0.01282051282051282,0.5,77
87720,374,0,71692,0.003472222222222222,0.5,287
87721,128,1,71693,0.0056179775280898875,0.5,177
87722,269,1,71694,0.0021929824561403508,0.5,455
87723,51,1,71695,0.006060606060606061,0.5,164
87724,73,1,71696,0.004098360655737705,0.5,243
87725,214,1,71697,0.0037735849056603774,0.5,264
87726,386,1,71698,0.010752688172043012,0.5,92
87727,107,0,71698,0.009433962264150943,0.5,105
87728,88,1,71699,0.002777777777777778,0.5,359
87729,85,1,71700,0.0049261083743842365,0.5,202
87730,0,1,71701,0.002398081534772182,0.5,416
87731,596,1,71702,0.025,0.5,39
87732,737,1,71703,0.02702702702702703,0.5,36
87733,105,0,71703,0.0024449877750611247,0.5,408
87734,119,1,71704,0.010101010101010102,0.5,98
87735,263,1,71705,0.002197802197802198,0.5,454
87736,135,1,71706,0.011363636363636364,0.5,87
87737,217,1,71707,0.0028089887640449437,0.5,355
87738,670,1,71708,0.024390243902439025,0.5,40
87739,619,1,71709,0.006097560975609756,0.5,163
87740,439,1,71710,0.017241379310344827,0.5,57
87741,12,1,71711,0.005681818181818182,0.5,175
87742,0,1,71712,0.0023923444976076554,0.5,417
87743,35,1,71713,0.0070921985815602835,0.5,140
87744,22,1,71714,0.0035842293906810036,0.5,278
87745,252,1,71715,0.015873015873015872,0.5,62
87746,90,1,71716,0.002105263157894737,0.5,474
87747,40,1,71717,0.008130081300813009,0.5,122
87748,103,1,71718,0.0035971223021582736,0.5,277
87749,511,1,71719,0.005208333333333333,0.5,191
87750,90,1,71720,0.0021008403361344537,0.5,475
87751,136,1,71721,0.006896551724137931,0.5,144
87752,246,0,71721,0.005208333333333333,0.5,191
87753,593,1,71722,0.011904761904761904,0.5,83
87754,770,1,71723,0.011235955056179775,0.5,88
87755,605,1,71724,0.015151515151515152,0.5,65
87756,321,0,71724,0.010869565217391304,0.5,91
87757,167,1,71725,0.005263157894736842,0.5,189
87758,79,1,71726,0.003861003861003861,0.5,258
87759,90,1,71727,0.0020964360587002098,0.5,476
87760,205,1,71728,0.009900990099009901,0.5,100
87761,436,1,71729,0.004761904761904762,0.5,209
87762,17,1,71730,0.014705882352941176,0.5,67
87763,480,1,71731,0.004219409282700422,0.5,236
87764,74,1,71732,0.006060606060606061,0.5,164
87765,297,0,71732,0.008547008547008548,0.5,116
87766,120,1,71733,0.006211180124223602,0.5,160
87767,639,1,71734,0.011764705882352941,0.5,84
87768,25,1,71735,0.0038461538461538464,0.5,259
87769,163,1,71736,0.0037593984962406013,0.5,265
87770,232,1,71737,0.019230769230769232,0.5,51
87771,684,1,71738,0.03125,0.5,31
87772,84,1,71739,0.00847457627118644,0.5,117
87773,386,1,71740,0.010638297872340425,0.5,93
87774,735,1,71741,0.02631578947368421,0.5,37
87775,300,1,71742,0.003663003663003663,0.5,272
87776,547,1,71743,0.02702702702702703,0.5,36
87777,295,1,71744,0.004484304932735426,0.5,222
87778,345,0,71744,0.015625,0.5,63
87779,261,1,71745,0.002197802197802198,0.5,454
87780,161,1,71746,0.0021008403361344537,0.5,475
87781,131,0,71746,0.0033333333333333335,0.5,299
87782,137,1,71747,0.008333333333333333,0.5,119
87783,206,1,71748,0.006578947368421052,0.5,151
87784,756,1,71749,0.025,0.5,39
87785,209,1,71750,0.00625,0.5,159
87786,303,1,71751,0.009708737864077669,0.5,102
87787,90,1,71752,0.0020920502092050207,0.5,477
87788,461,1,71753,0.009009009009009009,0.5,110
87789,67,1,71754,0.02127659574468085,0.5,46
87790,155,0,71754,0.0049261083743842365,0.5,202
87791,791,1,71755,0.008547008547008548,0.5,116
87792,35,0,71755,0.007042253521126761,0.5,141
87793,102,1,71756,0.002793296089385475,0.5,357
87794,236,1,71757,0.006802721088435374,0.5,146
87795,306,1,71758,0.01639344262295082,0.5,60
87796,65,0,71758,0.00819672131147541,0.5,121
87797,109,1,71759,0.004329004329004329,0.5,230
87798,634,1,71760,0.021739130434782608,0.5,45
87799,217,1,71761,0.0028011204481792717,0.5,356
87800,363,0,71761,0.007042253521126761,0.5,141
87801,207,0,71761,0.006756756756756757,0.5,147
87802,32,1,71762,0.012345679012345678,0.5,80
87803,483,1,71763,0.0070921985815602835,0.5,140
87804,59,0,71763,0.006666666666666667,0.5,149
87805,215,0,71763,0.0049261083743842365,0.5,202
87806,79,1,71764,0.0038461538461538464,0.5,259
87807,357,1,71765,0.010526315789473684,0.5,94
87808,259,1,71766,0.00558659217877095,0.5,178
87809,10,1,71767,0.00398406374501992,0.5,250
87810,480,1,71768,0.004201680672268907,0.5,237
87811,359,1,71769,0.023255813953488372,0.5,42
87812,287,1,71770,0.0029940119760479044,0.5,333
87813,131,1,71771,0.0033222591362126247,0.5,300
87814,4,1,71772,0.0125,0.5,79
87815,188,1,71773,0.005434782608695652,0.5,183
87816,355,1,71774,0.00625,0.5,159
87817,188,1,71775,0.005405405405405406,0.5,184
87818,706,1,71776,0.029411764705882353,0.5,33
87819,494,0,71776,0.004484304932735426,0.5,222
87820,646,1,71777,0.03225806451612903,0.5,30
87821,275,1,71778,0.004629629629629629,0.5,215
87822,389,0,71778,0.02702702702702703,0.5,36
87823,263,1,71779,0.0021929824561403508,0.5,455
87824,494,1,71780,0.004464285714285714,0.5,223
87825,697,1,71781,0.027777777777777776,0.5,35
87826,428,1,71782,0.015873015873015872,0.5,62
87827,518,1,71783,0.005,0.5,199
87828,148,1,71784,0.003355704697986577,0.5,297
87829,303,0,71784,0.009615384615384616,0.5,103
87830,252,1,71785,0.015625,0.5,63
87831,687,1,71786,0.02631578947368421,0.5,37
87832,194,1,71787,0.009259259259259259,0.5,107
87833,358,1,71788,0.0031645569620253164,0.5,315
87834,184,1,71789,0.0030120481927710845,0.5,331
87835,261,1,71790,0.0021929824561403508,0.5,455
87836,294,1,71791,0.004975124378109453,0.5,200
87837,274,1,71792,0.0024813895781637717,0.5,402
87838,414,1,71793,0.005405405405405406,0.5,184
87839,244,1,71794,0.003355704697986577,0.5,297
87840,209,1,71795,0.006211180124223602,0.5,160
87841,385,1,71796,0.0049504950495049506,0.5,201
87842,193,1,71797,0.008264462809917356,0.5,120
87843,231,1,71798,0.007142857142857143,0.5,139
87844,72,1,71799,0.009900990099009901,0.5,100
87845,262,1,71800,0.015151515151515152,0.5,65
87846,506,1,71801,0.006289308176100629,0.5,158
87847,384,1,71802,0.016666666666666666,0.5,59
87848,319,1,71803,0.015384615384615385,0.5,64
87849,358,1,71804,0.0031545741324921135,0.5,316
87850,612,1,71805,0.0196078431372549,0.5,50
87851,354,0,71805,0.013888888888888888,0.5,71
87852,381,1,71806,0.007407407407407408,0.5,134
87853,38,1,71807,0.013333333333333334,0.5,74
87854,99,1,71808,0.00390625,0.5,255
87855,111,1,71809,0.0026246719160104987,0.5,380
87856,427,1,71810,0.017241379310344827,0.5,57
87857,76,1,71811,0.007194244604316547,0.5,138
87858,518,1,71812,0.004975124378109453,0.5,200
87859,398,1,71813,0.06666666666666667,0.5,14
87860,152,1,71814,0.002849002849002849,0.5,350
87861,511,1,71815,0.0051813471502590676,0.5,192
87862,591,1,71816,0.006993006993006993,0.5,142
87863,119,1,71817,0.01,0.5,99
87864,573,1,71818,0.021739130434782608,0.5,45
87865,791,1,71819,0.00847457627118644,0.5,117
87866,175,1,71820,0.0035087719298245615,0.5,284
87867,524,1,71821,0.019230769230769232,0.5,51
87868,180,1,71822,0.0051813471502590676,0.5,192
87869,161,1,71823,0.0020964360587002098,0.5,476
87870,8,1,71824,0.011494252873563218,0.5,86
87871,73,1,71825,0.004081632653061225,0.5,244
87872,248,1,71826,0.004807692307692308,0.5,207
87873,640,1,71827,0.008403361344537815,0.5,118
87874,136,1,71828,0.00684931506849315,0.5,145
87875,77,1,71829,0.007518796992481203,0.5,132
87876,274,1,71830,0.0024752475247524753,0.5,403
87877,786,1,71831,0.01282051282051282,0.5,77
87878,219,0,71831,0.006944444444444444,0.5,143
87879,640,1,71832,0.008333333333333333,0.5,119
87880,531,1,71833,0.017543859649122806,0.5,56
87881,747,1,71834,0.024390243902439025,0.5,40
87882,261,1,71835,0.002188183807439825,0.5,456
87883,9,1,71836,0.0045662100456621,0.5,218
87884,173,1,71837,0.006896551724137931,0.5,144
87885,276,1,71838,0.003703703703703704,0.5,269
87886,206,1,71839,0.006535947712418301,0.5,152
87887,274,1,71840,0.0024691358024691358,0.5,404
87888,812,1,71841,0.027777777777777776,0.5,35
87889,819,0,71841,0.045454545454545456,0.5,21
87890,358,1,71842,0.0031446540880503146,0.5,317
87891,264,1,71843,0.00411522633744856,0.5,242
87892,117,1,71844,0.0055248618784530384,0.5,180
87893,591,1,71845,0.006944444444444444,0.5,143
87894,126,1,71846,0.004366812227074236,0.5,228
87895,235,1,71847,0.0020964360587002098,0.5,476
87896,80,0,71847,0.012345679012345678,0.5,80
87897,691,1,71848,0.025,0.5,39
87898,261,1,71849,0.002183406113537118,0.5,457
87899,438,1,71850,0.007407407407407408,0.5,134
87900,388,1,71851,0.00641025641025641,0.5,155
87901,189,1,71852,0.00558659217877095,0.5,178
87902,519,1,71853,0.013513513513513514,0.5,73
87903,268,1,71854,0.007142857142857143,0.5,139
87904,3,0,71854,0.005076142131979695,0.5,196
87905,89,1,71855,0.006024096385542169,0.5,165
87906,300,1,71856,0.0036496350364963502,0.5,273
87907,612,1,71857,0.019230769230769232,0.5,51
87908,248,0,71857,0.004784688995215311,0.5,208
87909,111,1,71858,0.002617801047120419,0.5,381
87910,613,1,71859,0.03225806451612903,0.5,30
87911,5,1,71860,0.00267379679144385,0.5,373
87912,196,1,71861,0.0036231884057971015,0.5,275
87913,534,1,71862,0.029411764705882353,0.5,33
87914,566,1,71863,0.007352941176470588,0.5,135
87915,232,1,71864,0.018867924528301886,0.5,52
87916,706,1,71865,0.02857142857142857,0.5,34
87917,62,1,71866,0.0033112582781456954,0.5,301
87918,188,1,71867,0.005376344086021506,0.5,185
87919,647,1,71868,0.021739130434782608,0.5,45
87920,169,1,71869,0.017857142857142856,0.5,55
87921,585,1,71870,0.006289308176100629,0.5,158
87922,706,1,71871,0.027777777777777776,0.5,35
87923,363,0,71871,0.006993006993006993,0.5,142
87924,23,1,71872,0.015151515151515152,0.5,65
87925,70,1,71873,0.003134796238244514,0.5,318
87926,599,1,71874,0.00847457627118644,0.5,117
87927,97,1,71875,0.008,0.5,124
87928,348,0,71875,0.018867924528301886,0.5,52
87929,217,1,71876,0.002793296089385475,0.5,357
87930,516,0,71876,0.005208333333333333,0.5,191
87931,171,1,71877,0.0038461538461538464,0.5,259
87932,316,1,71878,0.007874015748031496,0.5,126
